USER_ID,SESSION_ID,client timestamp,dt,dx,dy,distance,velocity,acceleration,angle,angle_change,curvature,is_idle,stroke_id,direction_bin,is_pressed,is_released,is_drag,is_overshoot,is_illeggal
1,7,34.62948131561279,0.0010128021240234375,0.0,1.0,1.0,987.3596986817325,150742.51117399902,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,1,6.0,0,0,0,0,0
1,7,34.63046479225159,0.001,0.0,2.0,2.0,2000.0,1012640.3013182675,1.5707963267948966,0.0,0.0,0,1,6.0,0,0,0,0,0
1,7,34.63132119178772,0.001,-1.0,0.0,1.0,1000.0,-1000000.0,3.141592653589793,1.5707963267948966,1.5707947560001407,0,1,0.0,0,0,0,0,0
1,7,34.632277965545654,0.001,-1.0,2.0,2.23606797749979,2236.06797749979,1236067.9774997898,2.0344439357957027,1.1071487177940904,0.49513173740821886,0,1,6.0,0,0,0,0,0
1,7,34.6332802772522,0.0010023117065429688,0.0,1.0,1.0,997.6936251189344,-1235518.196881168,1.5707963267948966,0.46364760900080615,0.46364714535366086,0,1,6.0,0,0,0,0,0
1,7,34.6343412399292,0.0010609626770019531,-1.0,1.0,1.4142135623730951,1332.9531688799377,315995.6057157194,2.356194490192345,0.7853981633974483,0.5553599745709917,0,1,7.0,0,0,0,0,0
1,7,34.63527870178223,0.001,-1.0,2.0,2.23606797749979,2236.06797749979,903114.8086198521,2.0344439357957027,0.32175055439664213,0.143891157935745,0,1,6.0,0,0,0,0,0
1,7,34.63626670837402,0.001,0.0,1.0,1.0,1000.0,-1236067.9774997898,1.5707963267948966,0.46364760900080615,0.46364714535366086,0,1,6.0,0,0,0,0,0
1,7,34.63727641105652,0.0010097026824951172,0.0,1.0,1.0,990.3905548996458,-9517.10366521743,1.5707963267948966,0.0,0.0,0,1,6.0,0,0,0,0,0
1,7,34.63827180862427,0.001,-2.0,2.0,2.8284271247461903,2828.42712474619,1838036.5698465444,2.356194490192345,0.7853981633974483,0.27768008546016215,0,1,7.0,0,0,0,0,0
1,7,34.63935375213623,0.0010819435119628906,0.0,2.0,2.0,1848.5253415601587,-905686.6392296837,1.5707963267948966,0.7853981633974483,0.39269888534928143,0,1,6.0,0,0,0,0,0
1,7,34.64114999771118,0.0017962455749511719,-1.0,1.0,1.4142135623730951,787.3163792826815,-590792.8053246976,2.356194490192345,0.7853981633974483,0.5553599745709917,0,1,7.0,0,0,0,0,0
