PARTICIPANT_ID,TEST_SECTION_ID,PRESS_TIME,RELEASE_TIME,DWELL_TIME,FLIGHT_TIME,OVERLAP_TIME,DIGRAPH_LATENCY,TRIGRAPH_LATENCY,IS_CORRECTION,IS_NAVIGATION,CTRL_BACKSPACE_PATTERN,ROLLING_WPM,RHYTHM_VARIANCE
2,1,1778930581,1778930581,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930581,1778930581,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930581,1778930581,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.4216370213557839
2,1,1778930581,1778930581,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.4216370213557839
2,1,1778930581,1778930581,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.4216370213557839
2,1,1778930581,1778930581,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930582,1778930582,0,1.0,0.0,1.0,1.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930582,1778930582,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930582,1778930582,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930582,1778930582,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930582,1778930582,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930582,1778930582,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930582,1778930582,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930583,1778930584,1,1.0,0.0,1.0,1.0,1,0,0,75000.0,0.4216370213557839
2,1,1778930584,1778930584,0,0.0,0.0,1.0,2.0,0,0,0,60000.0,0.4216370213557839
2,1,1778930585,1778930585,0,1.0,0.0,1.0,2.0,0,0,0,50000.0,0.48304589153964794
2,1,1778930585,1778930585,0,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.42163702135578396
2,1,1778930585,1778930585,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.42163702135578396
2,1,1778930585,1778930585,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.42163702135578396
2,1,1778930585,1778930586,1,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.42163702135578396
2,1,1778930585,1778930586,1,-1.0,1.0,0.0,0.0,0,0,0,60000.0,0.5676462121975467
2,1,1778930586,1778930586,0,0.0,0.0,1.0,1.0,0,0,0,50000.0,0.5676462121975467
2,1,1778930586,1778930586,0,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.5676462121975467
2,1,1778930586,1778930586,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.47140452079103173
2,1,1778930586,1778930586,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.47140452079103173
2,1,1778930586,1778930586,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.316227766016838
2,1,1778930586,1778930586,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.316227766016838
2,1,1778930586,1778930586,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.316227766016838
2,1,1778930586,1778930587,1,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.316227766016838
2,1,1778930587,1778930587,0,0.0,0.0,1.0,1.0,0,0,0,50000.0,0.316227766016838
2,1,1778930587,1778930587,0,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.0
2,1,1778930587,1778930587,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930587,1778930587,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930587,1778930587,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930587,1778930588,1,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930588,1778930588,0,0.0,0.0,1.0,1.0,0,0,0,50000.0,0.0
2,1,1778930588,1778930588,0,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.0
2,1,1778930588,1778930588,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.0
2,1,1778930588,1778930588,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930588,1778930588,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930588,1778930588,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930588,1778930588,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930588,1778930588,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930589,1778930590,1,1.0,0.0,1.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930590,1778930590,0,0.0,0.0,1.0,2.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930590,1778930590,0,0.0,0.0,0.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930590,1778930590,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930590,1778930590,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930590,1778930590,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930590,1778930590,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930590,1778930590,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930590,1778930590,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930590,1778930591,1,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930591,1778930591,0,0.0,0.0,1.0,1.0,0,0,0,60000.0,0.0
2,1,1778930591,1778930591,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.0
2,1,1778930591,1778930591,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930591,1778930591,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930591,1778930591,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930591,1778930592,1,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930592,1778930592,0,0.0,0.0,1.0,1.0,0,0,0,60000.0,0.0
2,1,1778930592,1778930592,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.0
2,1,1778930592,1778930592,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930592,1778930592,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930592,1778930592,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930592,1778930592,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930592,1778930592,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930593,1778930593,0,1.0,0.0,1.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930593,1778930593,0,0.0,0.0,0.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930593,1778930593,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930593,1778930593,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930593,1778930593,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930593,1778930593,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930594,1778930594,0,1.0,0.0,1.0,1.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930594,1778930594,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930594,1778930594,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930594,1778930594,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930594,1778930594,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930594,1778930594,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930595,1778930595,0,1.0,0.0,1.0,1.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930595,1778930595,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930595,1778930595,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930595,1778930595,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930595,1778930595,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930595,1778930596,1,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930596,1778930596,0,0.0,0.0,1.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930596,1778930596,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930596,1778930596,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930596,1778930596,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930597,1778930597,0,1.0,0.0,1.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930597,1778930597,0,0.0,0.0,0.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930597,1778930597,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930597,1778930597,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930597,1778930598,1,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930598,1778930598,0,0.0,0.0,1.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930598,1778930598,0,0.0,0.0,0.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930598,1778930598,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930598,1778930598,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930598,1778930598,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930598,1778930599,1,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930599,1778930599,0,0.0,0.0,1.0,1.0,0,0,0,60000.0,0.0
2,1,1778930599,1778930599,0,0.0,0.0,0.0,1.0,0,0,0,60000.0,0.0
2,1,1778930599,1778930599,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930599,1778930599,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930599,1778930599,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930599,1778930599,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930599,1778930599,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930599,1778930600,1,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930600,1778930600,0,0.0,0.0,1.0,1.0,0,0,0,60000.0,0.0
2,1,1778930600,1778930600,0,0.0,0.0,0.0,1.0,0,0,0,60000.0,0.0
2,1,1778930600,1778930600,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930600,1778930600,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930600,1778930601,1,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930601,1778930601,0,0.0,0.0,1.0,1.0,0,0,0,60000.0,0.0
2,1,1778930601,1778930601,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.0
2,1,1778930602,1778930602,0,1.0,0.0,1.0,1.0,1,0,0,60000.0,0.31622776601683794
2,1,1778930603,1778930603,0,1.0,0.0,1.0,2.0,0,0,0,50000.0,0.4216370213557839
2,1,1778930603,1778930604,1,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.4216370213557839
2,1,1778930603,1778930603,0,-1.0,1.0,0.0,0.0,0,0,0,50000.0,0.5676462121975467
2,1,1778930604,1778930604,0,1.0,0.0,1.0,1.0,0,0,0,50000.0,0.6324555320336759
2,1,1778930604,1778930604,0,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.6324555320336759
2,1,1778930604,1778930604,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.6324555320336759
2,1,1778930605,1778930605,0,1.0,0.0,1.0,1.0,0,0,0,42857.142857142855,0.674948557710553
2,1,1778930605,1778930605,0,0.0,0.0,0.0,1.0,0,0,0,42857.142857142855,0.674948557710553
2,1,1778930605,1778930605,0,0.0,0.0,0.0,0.0,0,0,0,42857.142857142855,0.674948557710553
2,1,1778930605,1778930605,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.6324555320336759
2,1,1778930605,1778930605,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.5676462121975467
2,1,1778930605,1778930605,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.5676462121975467
2,1,1778930606,1778930606,0,1.0,0.0,1.0,1.0,0,0,0,42857.142857142855,0.48304589153964794
2,1,1778930606,1778930606,0,0.0,0.0,0.0,1.0,0,0,0,42857.142857142855,0.42163702135578396
2,1,1778930606,1778930606,0,0.0,0.0,0.0,0.0,0,0,0,42857.142857142855,0.42163702135578396
2,1,1778930606,1778930606,0,0.0,0.0,0.0,0.0,0,0,0,42857.142857142855,0.42163702135578396
2,1,1778930606,1778930606,0,0.0,0.0,0.0,0.0,0,0,0,42857.142857142855,0.316227766016838
2,1,1778930606,1778930606,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.316227766016838
2,1,1778930606,1778930606,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.316227766016838
2,1,1778930606,1778930606,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.316227766016838
2,1,1778930607,1778930607,0,1.0,0.0,1.0,1.0,0,0,0,42857.142857142855,0.42163702135578396
2,1,1778930607,1778930607,0,0.0,0.0,0.0,1.0,0,0,0,42857.142857142855,0.42163702135578396
2,1,1778930607,1778930607,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.316227766016838
2,1,1778930607,1778930607,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.316227766016838
2,1,1778930607,1778930607,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.316227766016838
2,1,1778930607,1778930607,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.316227766016838
2,1,1778930607,1778930607,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.316227766016838
2,1,1778930608,1778930608,0,1.0,0.0,1.0,1.0,0,0,0,60000.0,0.42163702135578396
2,1,1778930608,1778930608,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.42163702135578396
2,1,1778930608,1778930608,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.42163702135578396
2,1,1778930608,1778930608,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.316227766016838
2,1,1778930608,1778930608,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.316227766016838
2,1,1778930608,1778930609,1,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.316227766016838
2,1,1778930609,1778930609,0,0.0,0.0,1.0,1.0,0,0,0,75000.0,0.316227766016838
2,1,1778930609,1778930609,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.316227766016838
2,1,1778930609,1778930609,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.316227766016838
2,1,1778930609,1778930609,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.316227766016838
2,1,1778930609,1778930609,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930609,1778930609,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930609,1778930609,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930609,1778930609,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930609,1778930609,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930609,1778930610,1,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930610,1778930610,0,0.0,0.0,1.0,1.0,0,0,0,75000.0,0.0
2,1,1778930610,1778930610,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.0
2,1,1778930610,1778930610,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930610,1778930610,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930610,1778930610,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930611,1778930611,0,1.0,0.0,1.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930611,1778930611,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930612,1778930612,0,1.0,0.0,1.0,1.0,0,0,0,60000.0,0.4216370213557839
2,1,1778930612,1778930612,0,0.0,0.0,0.0,1.0,0,0,0,60000.0,0.4216370213557839
2,1,1778930612,1778930612,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930612,1778930612,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930612,1778930612,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930612,1778930612,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930612,1778930612,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930612,1778930612,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930612,1778930612,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930612,1778930613,1,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930612,1778930613,1,-1.0,1.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930613,1778930613,0,0.0,0.0,1.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930613,1778930613,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930613,1778930613,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930613,1778930613,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930614,1778930614,0,1.0,0.0,1.0,1.0,1,0,0,60000.0,0.4714045207910317
2,1,1778930615,1778930615,0,1.0,0.0,1.0,2.0,0,0,0,50000.0,0.5676462121975466
2,1,1778930615,1778930616,1,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.5676462121975466
2,1,1778930616,1778930616,0,0.0,0.0,1.0,1.0,0,0,0,50000.0,0.5676462121975466
2,1,1778930616,1778930616,0,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.5676462121975466
2,1,1778930616,1778930616,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.4216370213557839
2,1,1778930616,1778930616,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.4216370213557839
2,1,1778930616,1778930616,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.4216370213557839
2,1,1778930616,1778930616,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.4216370213557839
2,1,1778930617,1778930617,0,1.0,0.0,1.0,1.0,0,0,0,50000.0,0.4830458915396479
2,1,1778930617,1778930617,0,0.0,0.0,0.0,1.0,0,0,0,60000.0,0.4216370213557839
2,1,1778930617,1778930617,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930617,1778930617,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930617,1778930617,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930617,1778930617,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930617,1778930618,1,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930618,1778930618,0,0.0,0.0,1.0,1.0,0,0,0,50000.0,0.31622776601683794
2,1,1778930618,1778930618,0,0.0,0.0,0.0,1.0,0,0,0,50000.0,0.31622776601683794
2,1,1778930618,1778930618,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.31622776601683794
2,1,1778930618,1778930618,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.0
2,1,1778930618,1778930618,0,0.0,0.0,0.0,0.0,0,0,0,50000.0,0.0
2,1,1778930618,1778930618,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930618,1778930618,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930618,1778930618,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930618,1778930618,0,0.0,0.0,0.0,0.0,0,0,0,60000.0,0.0
2,1,1778930619,1778930619,0,1.0,0.0,1.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930619,1778930619,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930619,1778930619,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930619,1778930619,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930619,1778930619,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.31622776601683794
2,1,1778930620,1778930620,0,1.0,0.0,1.0,1.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930620,1778930620,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930620,1778930620,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930620,1778930620,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.4216370213557839
2,1,1778930620,1778930621,1,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.4216370213557839
2,1,1778930621,1778930621,0,0.0,0.0,1.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930621,1778930621,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930621,1778930621,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930621,1778930621,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930621,1778930621,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930622,1778930622,0,1.0,0.0,1.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930622,1778930622,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930622,1778930622,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930622,1778930622,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930622,1778930622,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930622,1778930622,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930622,1778930622,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930622,1778930622,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930622,1778930623,1,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.31622776601683794
2,1,1778930623,1778930623,0,0.0,0.0,1.0,1.0,0,0,0,60000.0,0.31622776601683794
2,1,1778930623,1778930623,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.0
2,1,1778930623,1778930623,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930623,1778930623,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930623,1778930623,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930623,1778930623,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930623,1778930623,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930623,1778930624,1,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930624,1778930624,0,0.0,0.0,1.0,1.0,0,0,0,75000.0,0.0
2,1,1778930624,1778930624,0,0.0,0.0,0.0,1.0,0,0,0,75000.0,0.0
2,1,1778930624,1778930624,0,0.0,0.0,0.0,0.0,0,0,0,75000.0,0.0
2,1,1778930624,1778930624,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930624,1778930624,0,0.0,0.0,0.0,0.0,0,0,0,100000.0,0.0
2,1,1778930625,1778930625,0,1.0,0.0,1.0,1.0,1,0,0,75000.0,0.31622776601683794
